"k_H","DH1","DH2","Hill"
280,0.994259191888402,1.01025351201706,1.0195878538322
288,0.98300103186729,1.01910889910868,1.00851088520575
296,0.945288250256468,1.0157093795115,0.999636369377261
304,0.953556090671325,1.02167772070707,1.01166029628883
312,0.975709660208932,1.00775875839233,1.0060451602112
320,0.953383989219824,1.00780733342471,1.00228664886548
328,0.972481720801362,0.958336986841828,1.01540745690434
336,0.94684901781341,1.01316464205502,1.00734821299582
344,0.974034593940934,0.9996001143682,0.997386885021468
352,0.936612099525201,0.988344064580905,1.00294184895941
360,0.929078475422637,0.953111204449652,0.992136933815214
368,0.980080156404574,0.95169190734874,0.991189663980195
376,0.955183762135903,0.971373128131108,0.982181194094299
384,0.949268136753165,0.956338924601244,0.983737235550698
392,0.929420718486402,0.986229059021875,0.975659774870747
400,0.96363412161842,0.97229581029884,0.96885821706043
40,1.06318334406793,1.0731197342029,1.06596791822279
48,1.03708009003447,1.11043091567595,1.05292256974998
56,1.01624361841559,0.993900852777091,1.02455751079071
64,1.05569672356796,1.06865307009186,1.05300215093028
72,1.09269378835053,1.00532516827606,1.01505687157324
80,1.02792253170398,1.00710426486638,0.974949333593683
88,1.10390097356268,1.05137139858848,0.967815511196588
96,1.0900593115884,1.02791369690266,0.963347607000089
104,1.05951814519315,1.00391002041494,0.942943584868007
112,0.995727658985993,0.988283170659108,0.984501679946135
120,0.965660294746017,1.0138198739456,1.0089571175392
128,1.04845138697434,0.975940681350475,0.986220810778881
136,0.989085451251283,0.960777730562379,0.994163122980448
144,1.03065797133321,0.983057477418956,0.972522604903726
152,1.04817737433013,0.984990068102175,0.969402472938588
160,1.04301469796121,0.97638752301684,0.990131715485719
168,0.949361333605792,0.898494080745046,0.991297167067288
176,1.01919179162417,0.971018428859234,0.975917633252087
184,1.0055367470389,0.97775261010182,0.973559980965053
192,0.986375821179642,1.00282812722804,0.98312101430981
200,0.996065781674237,0.958681918866375,0.986821032875256
208,0.989221760171191,1.01148591380857,0.986337105078085
216,0.959370101243316,0.984838147896572,0.970292613106418
224,0.945226086899759,1.01357006501937,0.986616032823197
232,0.969354928438346,0.985917762009354,0.985934810732003
240,1.01196475330497,0.962026528206363,0.993158342287632
248,0.963336804883567,1.00627035771951,0.990027997727094
256,0.993366051077377,1.01026399041714,1.00568845119981
