"k_seq","DH","MLE"
26,0.905858014588529,0.975479853122677
28,0.805602351958139,0.912329513186194
30,0.764050760972231,0.930597420018142
32,0.94405419885281,0.902004739756783
34,0.820702880446457,0.826088232311095
36,0.825764336430876,0.890503397456963
38,0.84086375720047,0.896276659267611
40,0.929043347608968,0.904142445525819
42,0.802546790213622,0.89143510465239
44,0.904035425627915,0.896691935287663
46,0.817541727961719,0.879746896390998
48,0.882334358168295,0.90007849697152
50,0.935898552259556,0.939304408495347
52,0.845596777515245,0.934393294058407
54,0.820107605539516,0.887014300816293
56,0.870085443112429,0.948306803082706
58,0.861553974577136,0.955624717695498
60,0.907573725648737,0.935579937515928
62,0.928922013964495,0.932435506028283
64,0.829929131096563,0.944495957539329
66,0.852336450258402,0.94414543576351
68,0.868229899204956,0.83695366815189
70,0.875446229724526,0.848121144952486
72,0.876123181892691,0.873478655516619
74,0.887059776032883,0.876942089398033
76,0.900936978308489,0.88279404794342
78,0.800195409243153,0.951067631329747
80,0.810814276965899,0.955636904804144
82,0.832015750988105,0.957230917391592
84,0.868568232933745,0.928254328360203
86,0.868840291871269,0.930599399584296
88,0.888051019032614,0.937521126302056
90,0.897218776221832,10.6508505195935
92,0.844452823932923,0.99052057419829
94,0.832773916128473,0.986224102592616
96,0.842107317148292,0.992210440200175
98,0.859180624761242,0.993190369950901
100,0.879891782384396,1.00981761775836
102,0.903193671137748,0.949296315564724
104,0.900884631744145,0.944662510716731
106,0.912760243000729,0.950980224001135
108,0.942127641503948,0.958623096772282
110,0.937193493202713,0.950443022148492
112,0.96303214427294,0.939656096140503
114,0.958616301744101,0.932678972473608
116,0.963224720358528,0.940162671919316
118,0.970224517032506,0.943220872302441
120,0.9754439257114,0.940490579553782
122,0.993901503246454,0.951437642761549
124,0.996576895646872,0.946269727166548
126,1.00775698272262,0.876114095835827
128,1.0067003822805,0.877703335278485
130,1.00399901707657,0.874540456528923
132,1.00289618422517,0.879448504476868
134,0.992338691283355,0.877165543324192
136,1.00514381769382,0.879577112320318
138,1.0170369005489,0.888222024473518
140,1.0222618374021,0.889019647455188
142,1.01812346613299,0.8849383958825
144,1.0296967712171,0.904829311174996
146,1.03037262833466,0.915086387822841
148,1.04015177776995,0.911112254572046
150,1.04222111614197,0.915553014728545
152,1.03755423637615,0.908624945834889
154,1.04225494759793,0.914072330946037
156,1.03475198337667,0.911488900645622
158,1.04122962614779,0.914121051316604
160,1.05675626057686,0.919129913306523
162,1.07257131520087,0.930503858308615
164,1.07059537534249,0.923467803503213
166,1.07078969895777,0.921254358697975
168,1.21125134174783,0.930026585986504
170,1.20805329173223,0.943798207671773
172,1.20811250366274,0.940822464509579
174,1.20681950024008,0.937307053196925
176,1.20706571186199,0.944266509039943
178,1.20795251049243,0.948615788718311
180,1.20380212045762,0.944962850136754
182,1.20070080035351,0.938773677780801
184,1.20028828782777,0.942699264110333
186,1.19323107523842,0.943974866378472
188,1.1904608779361,0.93790411568756
190,1.20319103105656,0.941667973251896
192,1.20824030071661,0.946771807786508
194,1.22170640138732,0.957154635648051
196,1.21551055575065,0.951876788728469
198,1.21732508123144,0.948858794237303
200,1.22535512885125,0.960317848258917
10,1.35875874809414,1.15977639182188
12,1.03771834917127,1.36878509371186
14,1.46359101812856,1.21558247498766
16,1.27006201894881,1.29230192651214
18,1.42409201845188,1.38040146811299
20,1.12022040061168,1.22911868529208
22,1.25717483854953,1.27183455221705
24,1.03140050703385,1.20390034920717
26,1.28721177639551,1.39950783582054
28,1.1315099446704,1.29961991071573
30,1.11884255983255,1.16443967107287
32,1.18929709885094,1.27771278148
34,1.0954134497637,1.18118648602815
36,1.11591413786081,1.23902940944773
38,1.10026104806081,1.32820524685025
40,1.09882220478193,1.18950384573354
42,1.00309656297177,1.21816213017344
44,1.10334607023063,1.1727340888878
46,1.10903851297588,1.20637632092583
48,1.06479312140609,1.103342892618
50,1.08731451946678,1.10463407580654
52,1.02359680321156,1.1937176790889
54,1.05240697472803,1.15381659374215
56,1.09836004044839,1.09370112902699
58,1.10550219960532,1.10756777411811
60,1.11325361306187,1.19508403384537
62,1.11034253603027,1.20163496258431
64,1.0816466472283,1.1536674755951
66,1.07986978595115,1.16375467337108
68,1.02705089394231,1.13128342975834
70,1.05426724392313,1.14780103856409
72,0.982123611253698,1.13004046693608
74,0.986687362150681,1.13072107211181
76,0.98764322696467,1.14302672651836
78,1.08241119940955,1.11004616009662
80,1.06338838831495,1.10436545132344
82,1.0669298587969,1.11637067466582
84,1.12858938610133,1.10333261385554
86,1.10791263092409,1.09227943766451
88,1.09098741619784,1.08951664735439
90,1.10291720856952,1.09819631656361
92,1.1207500457732,1.04530632666285
94,1.10935602575589,1.0303075553641
96,1.11155779452492,1.03437400441753
98,1.11966611949069,1.04723918815928
100,1.11011131737997,1.03862827995741
102,1.20673469759458,1.04486876386375
104,1.19077658994757,1.03377045715376
106,1.18832353569381,1.03210175483788
108,1.19360534918533,1.04308360806833
110,1.19937772154994,1.04278938108531
112,1.16017574921069,1.00271099536722
114,1.15633982920141,1.00448251428525
116,1.14790728602812,0.995582932680348
118,1.13068889408794,0.988501677691579
120,1.14077324078921,0.995965656663455
122,1.1379009691675,1.00384682403229
124,1.1347653615776,1.00149679841875
126,1.146053516516,1.05958582194537
128,1.14430979006348,1.05040568941101
130,1.13927743583082,1.04954055878329
132,1.14191655266617,1.04234944631337
134,1.13509336166232,1.03308704634969
136,1.13527236592364,1.02972723854412
138,1.13333591671485,1.03002948815423
140,1.13933486034175,1.0428917177044
142,1.13774268532526,1.03868350067539
144,1.19472828484453,0.99444848322636
146,1.19281741654969,0.989428785903157
148,1.19090039989319,1.01855706072947
150,1.18482349973281,1.00993113584246
152,1.18277216231497,1.01835140880365
154,1.18436714393518,1.0134679034222
156,1.17585386656462,1.00699077258479
158,1.17413130520124,0.999953638680821
160,1.18231691371171,1.00680246060996
162,1.18239465092994,1.01379654590273
164,1.18681763364226,1.01789683602346
166,1.18678632955132,1.01129196473883
168,1.30569677362853,0.998574058758286
170,1.30256277173381,0.992031639222712
172,1.29993155538423,0.98640528904245
174,1.29501664013557,0.984902795457235
176,1.30256665035436,0.986204077967307
178,1.30558383178282,0.979117334765668
180,1.30060948160345,0.972691212132738
182,1.29642377708428,0.973266657919686
184,1.30237412049705,0.970664780233662
186,1.30672523937809,0.964354583596996
188,1.30130884582505,0.959747896591292
190,1.30940248974891,0.959723796427825
192,1.31284648147979,0.967148767892273
194,1.31277553264042,0.973285854738682
196,1.31542172815299,0.973670113443388
198,1.31163045689128,0.979718689914947
200,1.30628593008832,0.97379624180796
10,0.770362002919744,0.955952503468171
12,1.11062075089658,0.939548402180635
14,1.02098874479101,0.88836636449185
16,1.19454606667203,0.830188072651834
