"d","DH","oracle"
5,1.08103705440368,1.06517458597662
6,1.06956354822639,1.06358235470851
7,1.02787231791773,1.07117902101475
8,1.08706060902818,1.07803524830045
9,1.06002437102649,1.0559255584713
10,1.06407096771887,1.02094199282616
11,1.06681992542907,1.04849875986935
12,1.0629785988699,1.03181058756852
13,1.03675456532687,1.05082274204489
14,1.05177283379727,1.05519388296617
15,1.06459395259458,1.07446610985791
16,1.08527577425781,1.10129148516518
17,1.11461343257514,1.08841141846039
18,1.15035390526533,1.11667756181696
19,1.1547984862851,1.12670176922469
20,1.14518341295096,1.12324792204315
21,1.16043974336762,1.15050171074234
22,1.16938487639591,1.14799575247668
23,1.17435193952031,1.13294758908586
24,1.1667919660913,1.14429568132256
25,1.15937528550822,1.16343220936619
26,1.18755598364626,1.16818570238955
27,1.20893796373632,1.19942506561201
28,1.24398683172902,1.21207091657554
29,1.24431428184212,1.22138473512015
30,1.25779244122498,1.23461655488225
1,0.832141876142582,1.05874463681117
2,1.08200876244914,1.010116930031
3,1.08502247070965,0.986667431191691
4,1.06774551434817,1.0473098637088
5,1.05714718170155,1.02828422117966
6,1.07801490640012,1.03743163600501
7,1.01971835257475,1.06882933867662
8,1.03095856061552,1.07561110920245
9,1.0652846391622,1.0505842564123
10,1.07191920059192,1.06101024443203
11,1.07380871307783,1.05571876476362
12,1.06735478400106,1.09066062691622
13,1.05753877880063,1.06235298810953
14,1.06728681573776,1.0871134117182
15,1.07932288203489,1.07020355193557
16,1.10341078505035,1.08323207662826
17,1.10732677485489,1.13121280887498
18,1.1293336321782,1.142466187887
19,1.15794869182946,1.1785847960461
20,1.16941339054831,1.19603886004845
21,1.19151945018377,1.21235856271793
22,1.20032277491045,1.20747072602943
23,1.20241131563784,1.20493638552354
24,1.2331569028252,1.21693249580614
25,1.2472911222531,1.25252879529516
26,1.26026808660679,1.24701829978883
27,1.26945444955217,1.23913431771211
28,1.2598397580243,1.24168914105641
29,1.26665157470935,1.25749989173338
30,1.29220576265021,1.28970449744045
1,0.696540126088799,0.856798497723732
2,0.906022781883433,0.812740694273883
3,0.997467710485171,0.843063206404579
4,0.978037700317419,0.973894677499323
5,0.974868422534997,1.01550841003032
6,1.00468180254615,1.01034530272924
7,0.990728335929009,0.98253557272629
8,0.957623318618057,0.951112024120178
9,1.02042454996425,0.978127458633625
10,1.01538292595308,0.980849664166858
11,0.996743049965421,1.00564982013103
12,1.03478937197802,1.01160802452547
13,1.07867705280019,1.02557318032073
14,1.07763546950866,1.06753681708954
15,1.07899236686917,1.06026036951149
16,1.10385312913116,1.06506150609728
17,1.10301838824727,1.06862730575256
18,1.12413673977459,1.09560005488528
19,1.1252664518306,1.12614104616458
20,1.14162515441907,1.14183094996397
21,1.15793244616811,1.17570077031366
22,1.17730995614439,1.17929038615806
23,1.18326771644752,1.17994141778393
24,1.18947215572807,1.17483033395242
25,1.19092053257321,1.18806987373175
26,1.19889121145991,1.19503908675972
27,1.20829182936157,1.21628669162417
28,1.23228851722976,1.21996406888209
29,1.25732681315469,1.22653234432044
30,1.25815740169747,1.24377784352047
1,0.883562387134443,1.49700474147714
2,1.09053318818007,1.30608776830364
3,1.06681593253097,1.29058030257659
4,1.16027162518635,1.34035627605262
5,1.16994381520744,1.26445360041467
6,1.19889358672113,1.17873707620075
7,1.17910361584578,1.12950206212456
8,1.13807135743191,1.13800847670579
9,1.110003391972,1.1017693542915
10,1.0927029616717,1.12281237007311
11,1.10683907106296,1.17484496251012
12,1.11184438089545,1.15574342062108
13,1.15240775682659,1.17468772368682
14,1.12902694995601,1.16585785935106
15,1.14359387889038,1.15822976150763
16,1.19444858956989,1.148479816075
17,1.19359395717424,1.14475885597487
18,1.20428089735365,1.17831006640098
19,1.24158741302275,1.18789315092523
20,1.22676099088498,1.21115627973431
21,1.24254050188766,1.23257239208372
22,1.25412599650155,1.24328408262704
23,1.24187021784698,1.23611535042464
24,1.24955324767742,1.25187108929993
25,1.25243402192014,1.2730389321068
26,1.25908115856618,1.28812488894252
27,1.28825414309497,1.28148086674261
28,1.30846193490539,1.31018565409207
29,1.33265130029767,1.29817681984775
30,1.34086711718485,1.32088158134108
1,0.884415789398607,1.16771000654248
2,1.08201951423258,0.954283728587462
3,0.867223343640256,0.815493736804967
4,0.932007669812878,0.897644123044163
5,0.919752780414912,0.881555443280052
6,0.959236181549947,0.916643348767645
7,0.951060555633234,0.911615048658034
8,0.939195114942174,0.911684160680264
9,0.958253442475088,0.945269294446568
10,0.96498342981399,0.948462499508602
11,0.949323952945697,0.949084063293028
12,0.965900686733577,0.967683696992323
13,0.974401608684609,0.981235116474639
14,0.971408622239514,1.00970792109735
15,0.999304782069651,1.01298803738563
16,0.993016204854401,1.01671837636749
17,0.987209565499581,1.02948456299447
18,1.02683647870725,1.04830565917735
19,1.0669712189136,1.07276289387649
20,1.05741202248869,1.07065003813054
21,1.05524651336073,1.08511019671824
22,1.08375925837281,1.0892770110078
23,1.093311381494,1.08772620915858
24,1.11416235768978,1.12205192075564
25,1.13166113545629,1.11400858532748
26,1.13680668440252,1.11755833887896
27,1.14469105578472,1.1304618625319
28,1.16218897378254,1.15199329159067
29,1.18697535594814,1.16343976332988
30,1.18542673756369,1.17937459068358
1,0.938474084766996,0.947553745462329
2,1.10897498154598,0.874352015949413
3,1.01247451553621,0.922691881350713
4,0.940609780451651,0.940851467095398
5,0.942732759735448,0.997757582674537
6,0.914715720236815,1.01986921577123
7,0.931386906632008,1.01691233449786
8,0.977231965682739,1.01323526513384
9,0.959027494368977,1.05722330434137
10,0.999736985937985,1.03512336264507
11,1.01645310033332,1.0727244747716
12,1.01565855660813,1.05155954211873
13,1.03134025729429,1.02719489069183
14,1.06702883781325,1.02728613025909
15,1.06392214218066,1.02996188056886
16,1.07156158330041,1.05389014989633
17,1.088268103212,1.04369048905096
18,1.10258323060972,1.07146160046945
19,1.0961173715209,1.07263538883776
20,1.11151096776159,1.07821374362192
21,1.11149017031621,1.08846124071083
22,1.12928259051862,1.12810305530648
23,1.16465216402061,1.14102197407377
24,1.17426893459689,1.17640077540735
25,1.18815195235646,1.19499720076462
26,1.18096492558186,1.20218511510743
27,1.19406411667747,1.19847223298865
28,1.20207133994027,1.21263247700178
29,1.20575273054712,1.2365560381465
30,1.2130648066278,1.23342379172907
1,0.905631629379263,0.964784020229952
2,0.998448220894972,0.847236428696623
3,1.13728046358365,1.00887450953119
4,1.10231497302433,1.12366695526014
5,1.14547520760011,1.10336270275451
6,1.11068124672026,1.11492244666578
7,1.14872931451392,1.129829774906
8,1.13582117866288,1.13139628067077
9,1.18020341332589,1.2360129353294
10,1.19702613681285,1.2293332411832
11,1.20553511983156,1.18837133898845
12,1.22525471403105,1.17522131289165
13,1.24355042824557,1.18708107751834
14,1.2475208257866,1.18378333657707
15,1.23145651119284,1.20782481025362
16,1.23646183213255,1.21993159395665
17,1.22601396331776,1.2250569416518
18,1.22276400539701,1.20974415766771
19,1.20872693229996,1.22092392546601
20,1.1957370600182,1.2121197350599
21,1.21697927602326,1.18854788870483
22,1.23723123359933,1.18572267067527
23,1.24178164804045,1.20478466847218
24,1.25392724790612,1.21692853462641
25,1.2452310820697,1.21231708405942
26,1.26808997589743,1.21277729116524
27,1.27012138348607,1.23373038570089
28,1.2730020996143,1.26695466788416
29,1.2709091874927,1.26291659601348
30,1.27564420067205,1.27986613889426
1,1.30672525715605,1.05180856130959
2,0.977111182133629,1.03547627453075
3,1.00404719604094,1.0041328026383
4,1.0836894554415,1.00853201179781
5,1.00725320520402,1.0963391438601
6,1.10414607134229,1.05415130915217
7,1.05652615144717,1.03427409008454
8,1.08972698330657,1.04664233735508
9,1.11093127986481,1.04688904532858
10,1.12177931187186,1.06842149409258
11,1.09779333107462,1.06711112386103
12,1.11498993131006,1.05435198884178
13,1.14076380337665,1.10363848153602
14,1.14343337072013,1.09720334671647
15,1.15774661403358,1.09578487435375
16,1.15035564760973,1.12011618843708
17,1.139630300756,1.15658383761901
18,1.14436983751101,1.17418035883219
19,1.15819763332537,1.20394780226839
20,1.17094348374807,1.20568577108728
21,1.20625463797638,1.20656986470806
22,1.20374456611306,1.19584266242131
23,1.19138924238591,1.1937582825913
24,1.19508259840138,1.18552913671206
25,1.19804958179419,1.18920249766264
26,1.18958676037184,1.21196475116487
27,1.18931402883981,1.20925316297931
28,1.22681087615801,1.20871230949613
29,1.24556913988245,1.23389181570482
30,1.25278496099087,1.22824433656767
1,1.1403439955177,1.3119227705501
2,1.21190823044654,1.35407213525691
3,1.25713018701727,1.26523639254669
4,1.25334226393742,1.27426746312786
5,1.20600918600248,1.17172276871137
6,1.16615549745732,1.15576261868819
7,1.10262463152125,1.16047042532268
8,1.1214191313499,1.16214297309048
9,1.10147787681567,1.15073014206319
10,1.11133410629322,1.12194263870821
