"d","DH","oracle"
13,0.9799041370251,0.985563462061839
14,0.969830685917986,0.976987955755321
15,1.01216296626063,0.998090696465699
16,1.01502840151594,1.01454936437236
17,1.01359245784437,1.02406604540494
18,1.02639573558259,1.02339068656149
19,1.02426555986759,1.03245915009637
20,1.01802072247169,1.04681051663214
21,1.01795469369109,1.03656222335188
22,1.01642049722171,1.04313436298679
23,1.04078738713356,1.05087439764649
24,1.05586896430535,1.06776654231865
25,1.04321774539347,1.04959881407836
26,1.04911196077305,1.04012794636131
27,1.05457633901865,1.04844102170977
28,1.04387785629444,1.04501286248293
29,1.05013584290288,1.04538072587495
30,1.04404834551523,1.04711533070577
1,0.969201797929551,0.913692119193186
2,1.11533802752661,0.941179599597334
3,0.920864104803387,0.988965226830589
4,0.995549878433399,1.0487267893922
5,1.10149930378768,1.05517495927316
6,1.12612665588771,1.10278524376924
7,1.14522140034916,1.1135461030752
8,1.10728663182026,1.13232361766593
9,1.07218767584454,1.11664619407088
10,1.08001321708323,1.06987267237297
11,1.05389485390787,1.07467192517396
12,1.03288699080976,1.06551336205095
13,1.00975470652464,1.06428912227235
14,1.01690663510525,1.03972669592221
15,1.00465416490512,1.01590073043262
16,0.985840832773174,1.0129953258664
17,0.988620428274388,0.997609434597089
18,0.989963515250144,0.984981633164528
19,0.989109626311272,0.994229523705298
20,0.983498340293806,1.00320036330487
21,0.970957589789746,0.992842977935295
22,0.969664354930615,0.989473080424529
23,0.971724560993957,0.9855126678052
24,0.980767602583536,0.983751788553766
25,0.979032250408128,0.978446023984689
26,0.981236065303966,0.97738787642455
27,0.981790529695593,0.983455230309808
28,0.990317435494606,0.982724717089134
29,0.981182273137892,0.983471121373412
30,0.977451876954076,0.977461622410924
1,0.726510670154595,0.74790504811137
2,0.791690387394282,0.725341351217675
3,0.79721294209262,0.819833986182114
4,0.742602217962308,0.800244840470309
5,0.769140190960725,0.743314471773125
6,0.809713061914454,0.81169272103288
7,0.822492625063551,0.83712725634173
8,0.852343781579343,0.867875891774809
9,0.845228315866973,0.887092459903723
10,0.868620008971597,0.89797561153936
11,0.872556962453741,0.902771814538184
12,0.85169317743875,0.915754279880254
13,0.869360520128753,0.932259479417521
14,0.916768345796364,0.935808228934231
15,0.924219793612787,0.928216870204721
16,0.938515827405978,0.935414376903347
17,0.943429176816231,0.94644678655882
18,0.943500021602638,0.940765713359077
19,0.950148891750284,0.939480066540513
20,0.955535851304091,0.954208686693562
21,0.96597184731809,0.968732161604206
22,0.9839474157146,0.978960156924627
23,0.982705852912675,0.972385444943519
24,0.986610340013756,0.974798062897265
25,0.976161858900489,0.964796263385565
26,0.964915891977367,0.95955214683786
27,0.957513515295359,0.954038212033499
28,0.955502451804757,0.962511550107998
29,0.975958482874968,0.954026193587357
30,0.968637049965932,0.958715679602578
1,1.28806590460461,1.0858699341945
2,1.09630003847911,1.03522405063036
3,1.0433753938039,1.12244727819872
4,1.15683047750267,1.10030311740748
5,1.09080155468325,1.09079510484042
6,1.12626431085108,1.11767493086794
7,1.11008281700028,1.11227138606544
8,1.11427971400618,1.0782147948587
9,1.06908528993661,1.07529621237114
10,1.05073821464103,1.05398379706535
11,1.06498176856052,1.04072994420228
12,1.08859321816255,1.05187365015601
13,1.07634353419789,1.03525038674794
14,1.06262060998984,1.03142562285448
15,1.04863296113963,1.02067484003295
16,1.0548082111283,1.02644420039725
17,1.06216106318828,1.04949797435366
18,1.06811825765138,1.04849438346512
19,1.04978709940299,1.05255242122611
20,1.05819321116526,1.0494063199095
21,1.06271097908721,1.05430092468612
22,1.04515060034233,1.03712161865682
23,1.03488829915219,1.02578174223539
24,1.03308022385175,1.00964835309494
25,1.01756551711146,1.00216989059931
26,1.0094596571341,1.00610822934481
27,1.00333415389499,1.00824186832808
28,1.01085739221561,1.01187235390872
29,1.0083359303211,1.01436034034786
30,1.01153374080277,1.02289136558347
1,1.12630061105211,1.11074896675279
2,0.987415861872847,1.02880869511547
3,1.06481927413574,1.07264971401574
4,1.04023242007501,1.06251339722867
5,1.04786396813125,1.05082196784506
6,1.03326936268295,1.12180363704939
7,1.03099305257007,1.09700147759551
8,0.997659082052236,1.10719227327006
9,1.0020163652259,1.07546728278499
10,1.01689993331926,1.04404401982613
11,1.03820270010681,1.03561243995385
12,1.00976068950801,1.03992168566674
13,1.02752372362319,1.03781296673731
14,1.01368961049641,1.02548896216366
15,1.00117701292099,1.03563526979003
16,1.00253985043439,1.03177680579213
17,1.00883244594169,1.03630713790109
18,1.02086032066409,1.03381088797712
19,1.03431402788301,1.03723199531755
20,1.02572052652187,1.04297190650673
21,1.0200693386352,1.02529079143591
22,1.04063238672347,1.03637559670591
23,1.03319762722597,1.0426031127521
24,1.02708849360736,1.04005831989715
25,1.0181785789739,1.0450939669559
26,1.02077220598726,1.05037536730258
27,1.01469058914336,1.035769112051
28,1.01817131474796,1.03527654475287
29,1.00510294977967,1.0257637287347
30,1.00361453348224,1.02437569832809
1,1.02233522513097,1.13010087300868
2,0.942987200142771,0.937262757955212
3,0.928317069487174,0.850798013130605
4,0.993509330654718,0.898056485165234
5,0.995590378783107,0.957603857753279
6,0.927529773354355,0.945762532007075
7,0.926502925392741,0.916235756214213
8,0.921238943424757,0.921153304817698
9,0.904115234792174,0.914893826098043
10,0.949332530630382,0.916989588101528
11,0.968094874545912,0.937114303180663
12,0.959418741291422,0.936488048739999
13,0.973230943359213,0.937135471967853
14,0.985559946276155,0.931977846827294
15,0.969174486011875,0.971170313586671
16,0.9777191193704,0.982212427999121
17,0.971301104987995,0.980988743410147
18,0.985506119108905,0.970374418653748
19,0.991306030810364,0.962483394335136
20,1.00347568777276,0.989381273910405
21,1.01833260533868,1.00173761654963
22,1.00791629118034,0.995938695758607
23,1.01051658167699,0.997425061405642
24,0.990359696926247,0.991356059494044
25,0.987750742011593,0.987028885418719
26,0.982231715531606,0.979808638878045
27,0.990717892899294,0.972276401945843
28,0.974014311671435,0.976205592489962
29,0.966276341010995,0.973822535864031
30,0.956821362547931,0.97139362178319
1,1.14590719919415,0.909086460672663
2,0.93190325264831,1.09352608107469
3,0.889243249057142,0.990712710900718
4,0.876710292329328,0.913194838739813
5,0.816606043364718,0.903327864312724
6,0.888582783252001,0.864361368931732
7,0.892126189936923,0.872070620159193
8,0.855240371679916,0.862185343925191
9,0.891607774649789,0.870157867969051
10,0.86074026355581,0.902611200987448
11,0.892035604699907,0.888547313551195
12,0.880804686265747,0.932147033287188
13,0.898709225394919,0.939384559113016
14,0.90929741811614,0.944824952648076
15,0.915367834681418,0.933263559656563
16,0.921633623999841,0.943250851095065
17,0.926729448049222,0.949932103730681
18,0.939041423387838,0.936483519657669
19,0.937094771474471,0.959907813924125
20,0.94799879155818,0.974073233843626
21,0.949251420039153,0.978885082638679
22,0.955976420607166,0.959823931972165
23,0.956992577342147,0.956644333959977
24,0.971540190441522,0.940346657888191
25,0.970922913486716,0.945522271476835
26,0.969693660626672,0.959190958128039
27,0.973156197953593,0.990266693736764
28,0.976336099065455,0.985172926915848
29,0.970620462358802,0.972314052065167
30,0.969744608431237,0.961605370324452
1,0.948591302800715,1.08910622821154
2,1.11027529505303,1.02513650974259
3,1.06255009205394,0.99136934225763
4,0.970236628632813,1.04575533132874
5,1.00510812362637,1.01272763410355
6,0.946573783202449,0.94190165874168
7,0.92684488562427,0.921348772455801
8,0.964034715656599,0.928177362133792
9,0.95484958617572,0.935043382501
10,0.963361974331349,0.946198968578751
11,0.936787614038423,0.937901442521223
12,0.940637041330734,0.940380443997444
13,0.968802153798369,0.94719488343454
14,0.983106380733841,0.989594373823359
15,0.972576451070406,0.96930535823637
16,0.952478117579116,0.954670714268121
17,0.943970083093036,0.944477684100987
18,0.9567582600337,0.93619242940509
19,0.944662513396975,0.940169635725661
20,0.937448089840315,0.9475208623076
21,0.933592820054155,0.928923750127838
22,0.940569695063174,0.934153592260864
23,0.959482357253062,0.945259757289196
24,0.982223125303264,0.948719473443351
25,0.984461343979821,0.941945272302752
26,0.988333900462452,0.951408028426426
27,1.00004288058926,0.970124935605747
28,0.99417773665769,0.981786462655875
29,0.982783705178862,0.979330880521242
30,0.978574055219891,0.987215307217007
1,1.11883070717827,1.58090233847019
2,1.24639302819299,1.22569066008519
3,1.20373366931339,1.18389790864733
4,1.27978425450824,1.19681618416202
5,1.16163712031054,1.15140001522225
6,1.17366464329552,1.19139589416143
7,1.25548090478958,1.17383612577014
8,1.18966668491248,1.14292083200273
9,1.18861136699249,1.14550326531208
10,1.16313217257642,1.11830337021812
11,1.13053020967605,1.10977757010476
12,1.09103025524798,1.09449370430369
13,1.1038522246997,1.10413416861754
14,1.08751070954284,1.11148453349151
15,1.07320696019419,1.11350320376468
16,1.07519068379427,1.12698534136498
17,1.06741226359681,1.09965985344128
18,1.05285122187974,1.08597804167407
19,1.05683652988638,1.06558817522228
20,1.03188005680247,1.05617208484257
21,1.01766697467604,1.05997737396748
22,1.0082359220744,1.06590946887205
23,1.0193888557867,1.06487757400788
24,1.02539969932255,1.04862621135808
25,1.00553544828209,1.05486547522597
26,1.01162200293347,1.05355762122894
27,1.01670418592052,1.03914457230721
28,1.0298011193057,1.03721731981544
29,1.02615953523874,1.03512922408111
30,1.0266613998484,1.03237125495014
1,1.09455148388431,0.919979179577709
2,1.03278654396621,0.938230198909562
3,1.00362391273505,1.17223066384827
4,1.07982860056656,1.16115238791796
5,1.0287834019325,1.07541792882502
6,1.05062994011304,1.03107744396752
7,1.06263965752131,1.05766790967303
8,1.0968673453107,1.08166968372939
9,1.07560620350969,1.0836210086019
10,1.09215479998148,1.08187003758327
11,1.1231733783388,1.10384323659341
12,1.12458423465783,1.11474793666293
13,1.09226791617634,1.08413039060014
14,1.06594003534241,1.06725839667325
15,1.05575138128728,1.04356303969892
16,1.07669231633593,1.03857748215744
17,1.06277171734321,1.03459546644162
18,1.06061495431801,1.0316246672228
19,1.04606568065549,1.03299677430739
20,1.04805033253866,1.03981426994288
21,1.03565280281008,1.03946016291707
22,1.04335366425066,1.05001134797578
23,1.03707884468669,1.06618759703939
24,1.04585339955896,1.07046935814631
25,1.04934887402084,1.06966939130974
26,1.04761597533327,1.06799994943588
27,1.06049719416946,1.07596064676788
28,1.07261645234341,1.08021858346672
29,1.07656046210895,1.06713186545449
30,1.06122152061238,1.07196031376739
1,0.733996831090091,0.672053222943832
2,0.765100544145158,0.695024897031715
3,0.687456719116502,0.887932542004921
4,0.769471354736944,0.86512227521423
5,0.861650130684407,0.872104988051535
6,0.894326699425694,0.849237586308031
7,0.888913252116102,0.885627889843336
8,0.939236618219467,0.929655246124949
9,0.93553125689432,0.923529213496011
10,0.980731226337788,0.95856467715748
11,0.970023514067527,1.01069967409308
12,0.986670461120475,1.0327610196695
13,1.01254262005265,1.00807072571189
14,1.02744150246725,0.994392300147477
15,1.04078091099032,1.01150022094502
16,1.06299184218468,1.02652046039081
17,1.05095477227461,1.02798638123634
18,1.04547292485231,1.02336474973559
19,1.01831827076698,1.02782743499532
20,1.01454485395146,1.0411579491269
21,1.0127969650042,1.03694965223682
22,1.01266637241962,1.02710917598722
23,1.01737548370977,1.03899188881193
24,1.01451165506325,1.03183908312226
25,1.02453124892454,1.01994545831972
26,1.03217606672943,1.03991216287042
27,1.03085802131504,1.03346690174815
28,1.03661534220984,1.03458491095978
29,1.04025812122361,1.03723900683002
30,1.03677242095768,1.0375427439066
1,0.768607314765453,0.93244350680974
2,1.01872032639338,0.982008323992001
3,0.989355370234743,1.02793459887535
4,0.974540828446146,0.984198363567945
5,0.944951780049431,0.920046786820254
6,0.907256156729598,0.916049952225982
7,0.866131219867059,0.869701279563017
8,0.852983476298776,0.855531480981749
9,0.838941377089572,0.835851301609952
10,0.831251243204243,0.82882592305263
11,0.841582960450098,0.835766958992169
12,0.841676250960433,0.835448192600968
13,0.851547712684297,0.828477208599231
14,0.859336947604543,0.821600557939838
15,0.865473430252972,0.825968507632471
16,0.881139717348197,0.847587439375166
17,0.877509046165162,0.849415263879101
18,0.872751603095224,0.86228214774477
19,0.876412745035085,0.874956939266069
20,0.896975464432557,0.879513838872287
21,0.902287331463912,0.884898855114463
22,0.9060597989434,0.908722900991613
23,0.901600133614888,0.919126777851074
24,0.908955040848623,0.921778704646309
25,0.910200406608961,0.92511022827764
26,0.909786547566192,0.927545440271779
27,0.921763935547811,0.925497389797523
28,0.927856094226852,0.932066472219466
29,0.942419284107852,0.935496362382336
30,0.935466614014879,0.943559150878105
1,0.878391057215496,0.859642389875225
2,0.844995102310002,0.897974486455193
3,0.990610778823236,0.864213504754737
4,0.929849348471409,1.0109663079305
5,0.934585635467377,0.991620370724545
6,0.983578697241496,0.983301840784773
7,0.966844411144096,0.950046694926466
8,0.976234890966083,0.956493079885224
9,0.946418720433201,0.967905752719054
10,0.93837511804811,0.967786748696034
11,1.01104515820556,0.99753803319792
12,1.05637179586452,1.01902925845767
13,1.06232088594848,1.01330652244016
14,1.04402269227482,1.00116225746242
15,1.0201136611977,1.00115614380041
16,1.01294499420557,0.995035955515327
17,1.00905475341335,0.996961763191594
18,0.994382000581378,0.986611670654986
19,0.98987251024714,0.979669176037485
20,0.987664893716166,0.986061303267379
21,0.980372220282493,0.979146933479021
22,0.98113858789903,0.981486994634738
23,0.981116070225429,0.992737216984183
24,0.996445624270244,1.00141003362728
25,1.0075367270807,1.00223715579291
